关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接,news_type
finance,稳实并举 蓄力攻坚 泸州老窖2025年三季报继续提交高质量发展答卷,据英国品牌评估机构Brand Finance发布的《2025全球酒精饮料品牌价值榜》中，泸州老窖以63.47亿美元位列榜单第,2025-10-31 17:18:21,新华财经,http://finance.eastmoney.com/a/202510313551986231.html,finance
finance,布莱恩·佩斯科：以协同与透明推动全球转型金融发展 | 聚焦ICMA中国可持续金融发展论坛,在推动全球转型金融体系建设方面的具体举措时，佩斯科提到，《气候转型融资手册》（Climate Transition Finance,2025-10-30 23:29:33,国际金融报,http://finance.eastmoney.com/a/202510303550914754.html,finance
finance,FT账户如何推动区域经济向高能级发展？陆家嘴金融沙龙第34期即将展开思想交锋,自贸区创新及跨境金融服务方面的工作，曾荣获上海“海外金才”、“沪上金融家”等称号，带领团队多次获得“上海金融创新奖”、《Euro Finance,2025-10-30 22:45:10,财联社,http://finance.eastmoney.com/a/202510303550800739.html,finance
report,2025金融街论坛｜2025全球金融科技中心城市榜单：北京排名第一，新兴中心崛起,北京前沿金融监管科技研究院在2025年金融街论坛上发布《2025全球金融科技中心城市报告（Global FinTech Hub Report,2025-10-29 23:04:57,北京商报,http://finance.eastmoney.com/a/202510293549019182.html,report
macro,害怕重蹈俄罗斯覆辙？印度央行加速将海外黄金运回国内,资产管理公司Pinetree Macro的创始人Ritesh Jain表示：“在当下这个国际法被无视、G7国家公然冻结他国外汇储备的世界里,2025-10-29 17:22:36,财联社,http://finance.eastmoney.com/a/202510293548589460.html,macro
macro,从“天花板”到“基准线”：美股多头吹响标普7000点冲锋号,Macro Risk Advisors的首席技术策略师John Kolovos解读称，标普500指数的下一个阻力位在7000,2025-10-28 20:13:29,财联社,http://finance.eastmoney.com/a/202510283547184783.html,macro
report,银联商务新帅上任！333万份股权仍难觅买家，起拍价再降,根据尼尔森Nilson Report历年发布的收单机构排名，该公司自2013年度以来连续十一年为亚太地区收单交易金额第一，,2025-10-28 18:33:37,南方都市报,http://finance.eastmoney.com/a/202510283547470840.html,report
macro,每日机构分析：10月28日,Renaissance Macro首席经济学家Neil Dutta指出，若本周再度降息25个基点，其风险可控性将与之相当。,2025-10-28 16:39:45,新华财经,http://finance.eastmoney.com/a/202510283546863310.html,macro
macro,阿根廷股债汇集体狂飙 发生了什么？,加利西亚金融(GGAL.US)跃升35%，Grupo Supervielle(SUPV.US)上涨31%，Banco Macro,2025-10-28 15:48:24,第一财经,http://finance.eastmoney.com/a/202510283546779026.html,macro
macro,京东汽车玩疯了，车踢球看到过吗？,该产品采用第三代Black Chili赛道级橡胶配方与Macro-blocks抓地花纹设计，在干湿地操控和制动性能上相较前代产品实现全面提升,2025-10-28 15:13:47,上观新闻,http://finance.eastmoney.com/a/202510283546745259.html,macro
finance,王俊履新东风汽车副总经理；赛力斯开启港股招股丨汽车早参,法拉第未来在美成立汽车金融公司并完成牌照申请北京时间10月27日，法拉第未来（NASDAQ:FFAI）宣布，FF汽车金融公司Faraday Finance,2025-10-28 07:04:10,每日经济新闻,http://finance.eastmoney.com/a/202510283545915917.html,finance
finance,国盛金控：自2025年10月28日起，证券简称变更为“国盛证券”,公司名称由“国盛金融控股集团股份有限公司”变更为“国盛证券股份有限公司”，英文名称由“Guosheng Finance Holding,2025-10-27 21:29:01,界面新闻,http://finance.eastmoney.com/a/202510273545728447.html,finance
finance,国盛金控：自2025年10月28日起证券简称变更为“国盛证券”,公司名称由“国盛金融控股集团股份有限公司”变更为“国盛证券股份有限公司”，英文名称由“Guosheng Finance”变更为,2025-10-27 21:09:05,财联社,http://finance.eastmoney.com/a/202510273545657957.html,finance
finance,汽车早报｜乐道L90累计交付达3万台 赛力斯拟全球发售约1亿股H股,法拉第未来在美成立汽车金融公司并完成牌照申请北京时间10月27日，法拉第未来（NASDAQ: FFAI）宣布，FF汽车金融公司Faraday Finance,2025-10-27 08:43:26,界面新闻,http://finance.eastmoney.com/a/202510273544635115.html,finance
finance,法拉第未来在美成立汽车金融公司并完成牌照申请,北京时间10月27日，法拉第未来（NASDAQ: FFAI）宣布，FF汽车金融公司Faraday Finance Inc,2025-10-27 07:40:27,界面新闻,http://finance.eastmoney.com/a/202510273544618274.html,finance
finance,出海新变量：跨境支付从“快”到“安全”与“透明”,空中云汇数据与人工智能副总裁Timothy Wong在演讲中介绍，在会上，空中云汇宣布即将推出智能体金融（Agentic Finance,2025-10-24 21:05:58,21世纪经济报道,http://finance.eastmoney.com/a/202510243543993417.html,finance
finance,融资照亮“月之暗面”,10月24日，Z Finance消息称，国内大模型创业公司月之暗面（Moonshot AI）传出即将完成新一轮数亿美元融资,2025-10-24 20:45:32,财中社,http://finance.eastmoney.com/a/202510243543871595.html,finance
finance,五粮液：演绎700余年“活”窖之美 书写文化传承“和美”新篇,五粮液连续多年入选Brand Finance《全球品牌价值500强》，以及世界品牌实验室《亚洲品牌500强》《世界品牌500,2025-10-23 23:37:27,新华财经,http://finance.eastmoney.com/a/202510233542685925.html,finance
finance,Airwallex空中云汇发布三大AI策略与全球计费管理产品,记者了解到，基于内部实践积累，空中云汇宣布即将推出智能体金融（Agentic Finance）新业务，辅助人类实际开展工作,2025-10-23 22:09:24,上海证券报·中国证券网,http://finance.eastmoney.com/a/202510233542652782.html,finance
finance,押注AI，Airwallex空中云汇发布三大AI策略与全球计费管理产品,基于内部实践积累，空中云汇宣布即将推出智能体金融（Agentic Finance）新业务，辅助人类实际开展工作，具有智能化,2025-10-23 19:17:31,国际金融报,http://finance.eastmoney.com/a/202510233542723219.html,finance
finance,未来金融峰会在沪召开 当前正进入智能体金融时代,在峰会上，空中云汇宣布即将推出智能体金融（Agentic Finance）新业务，辅助人类实际开展工作。,2025-10-23 18:49:50,证券时报网,http://finance.eastmoney.com/a/202510233542592969.html,finance
macro,三大运营商发力新场景 卫星通信业务商业化提速,其中，通宇通讯发布了Macro WiFi产品，该产品能够打通卫星网络与地面通信的链路通道，实现与星链等卫星的互联，单个设备可实现两公里范围的网络覆盖,2025-10-23 01:19:19,证券时报,http://finance.eastmoney.com/a/202510233541501253.html,macro
finance,美国国防部5亿美元大单，一路推迟后突然取消！稀土、锂概念股暴跌,据知情人士透露，美国国际开发金融公司（US International Development Finance Corp．,2025-10-19 08:50:19,每日经济新闻,http://finance.eastmoney.com/a/202510193537961363.html,finance
macro,通宇通讯正式发布Micro WiFi产品 全链路参与卫星通信基础建设,10月16日下午，广东通宇通讯股份有限公司（以下简称“通宇通讯”）成功举办“通天寰宇，智创未来”发布会，会上公司正式发布Macro,2025-10-17 19:05:30,证券日报,http://finance.eastmoney.com/a/202510173537423186.html,macro
macro,通宇通讯发布Macro WiFi产品 全链路参与卫星通信基础建设,中证报中证网讯（王珞）10月16日下午，通宇通讯成功举办“通天寰宇，智创未来”发布会，会上正式发布Macro WiFi,2025-10-17 18:28:51,中国证券报·中证网,http://finance.eastmoney.com/a/202510173537391387.html,macro
macro,通宇通讯发布Macro WiFi产品 全链路助力卫星通信基建,10月16日通宇通讯(002792)举办“通天寰宇，智创未来”发布会，会上公司正式发布Macro WiFi产品，并详细介绍公司在卫星通信领域的布局和进展,2025-10-17 12:32:01,证券时报网,http://finance.eastmoney.com/a/202510173537080730.html,macro
finance,股东频繁套现，“不差钱”的东鹏饮料急于港股IPO，是融资还是“圈钱”？,在Brand Finance发布的《2025全球软饮料品牌价值50强》报告中，东鹏饮料以30.8亿美元的品牌价值首次跻身全球软饮料品牌前十,2025-10-15 18:05:06,理财周刊-财事汇,http://finance.eastmoney.com/a/202510153534978463.html,finance
report,美股收盘：三大指数强势反弹 中国金龙指数涨超3%,Sevens Report的Tom Essaye评论称，只要AI资本支出热潮持续，股市就能维持强势。,2025-10-14 05:19:31,财联社,http://finance.eastmoney.com/a/202510143532717554.html,report
finance,明阳智能：拟投资约142.10亿元建设英国首个全产业链一体化风电机组制造基地,Investment Bank）、英国王室地产署（The Crown Estate）及英国出口信贷署（UK Export Finance,2025-10-13 09:38:59,中国证券报·中证网,http://finance.eastmoney.com/a/202510133531961190.html,finance
finance,美国国防部突爆大消息！正寻求采购价值高达10亿美元的关键矿产,据知情人士透露，美国国际开发金融公司（US International Development Finance Corp．,2025-10-13 08:48:26,证券时报网,http://finance.eastmoney.com/a/202510133532159940.html,finance
finance,142.1亿元，中国风电巨头落“子”英国,Investment Bank）、英国王室地产署（The Crown Estate）及英国出口信贷署（UK Export Finance,2025-10-13 08:41:30,上海证券报,http://finance.eastmoney.com/a/202510133531613141.html,finance
finance,380亿风电龙头，拟142亿元英国建厂,Investment Bank）、英国王室地产署（The Crown Estate）及英国出口信贷署（UK Export Finance,2025-10-13 07:45:37,中国证券报,http://finance.eastmoney.com/a/202510133531598626.html,finance
finance,明阳智能拟在苏格兰投建风电机组制造基地，预计投资总额15亿英镑,Investment Bank）、英国王室地产署（The Crown Estate）及英国出口信贷署（UK Export Finance,2025-10-12 18:27:00,证券时报网,http://finance.eastmoney.com/a/202510123531518223.html,finance
report,“十万亿”后，中国海洋经济落子何处？,Economics联合发布的《世界领先海事之都》报告(Leading Maritime Capitals Of The World Report,2025-10-12 09:36:05,21世纪经济报道,http://finance.eastmoney.com/a/202510123531462345.html,report
finance,AI赋能资管：道阻且长，行则将至| 资管报告节选,：对零售客户提供金融产品数字投顾》（Regulatory Guide 255: Providing Digital Finance,2025-10-10 09:59:59,财联社,http://finance.eastmoney.com/a/202510103530491545.html,finance
report,今夜 中概股跳水！,The Sevens Report的Tom Essaye表示：“AI是泡沫吗？,2025-10-10 00:19:53,中国基金报,http://finance.eastmoney.com/a/202510103529797988.html,report
macro,法国政坛“黑天鹅”持续扰动市场！法国国债市场遭遇猛烈抛售,咨询公司LB Macro的创始人Luigi Buttiglione表示，勒科尔尼的辞职“将法国推向未知” ，法国经济将受到商界信心明显丧失的影响,2025-10-08 00:02:09,券商中国,http://finance.eastmoney.com/a/202510073528621494.html,macro
macro,总理“闪电”辞职震撼金融市场 马克龙政府再陷财政困局与政治真空,咨询公司LB Macro的创始人Luigi Buttiglione表示，勒科尔尼的辞职“将法国推向未知” ，该国经济将受到商界信心明显丧失的影响,2025-10-06 18:40:09,财联社,http://finance.eastmoney.com/a/202510063528499133.html,macro
finance,储能爆单掀海外“淘金”热：企业抛出百万年薪抢人，猎头直言招人难,日本）”两个海外岗位，前者对应年薪为48万-72万，后者对应年薪为36万-48万；林洋能源发布了2个海外岗位，分别是“Finance,2025-10-06 17:16:48,时代财经,http://finance.eastmoney.com/a/202510063528493729.html,finance
report,全球AI算力需求“井喷” “全光运力”成为新宠,发布的最新报告《Ethernet Switch – Data Center 5-Year July 2023 Forecast Report,2025-10-02 16:28:29,中国经营报,http://finance.eastmoney.com/a/202510023528146381.html,report
finance,三菱日联金融集团正商谈收购Shriram Finance 20%股份,三菱日联金融集团正商谈以26亿美元收购印度影子银行Shriram Finance 20%的股份。,2025-10-01 08:31:15,财联社,http://finance.eastmoney.com/a/202510013527975765.html,finance
finance,三一集团与印尼金融机构签署14.5亿元战略合作协议,三一集团在广州办事处与来访的印尼PT Chandra Sakti Utama Leasing、PT Maybank Indonesia Finance,2025-09-30 17:34:02,人民财讯,http://finance.eastmoney.com/a/202509303527539479.html,finance
macro,华尔街驳斥米兰“大幅降息论”：论据存疑、不完整、毫无说服力！,Renaissance Macro Research经济主管Neil Dutta认为中性利率可能略低于美联储所认为的水平，,2025-09-30 17:03:57,财联社,http://finance.eastmoney.com/a/202509303527478542.html,macro
report,【环球财经】巴西央行预计2026年经济增速放缓至1.5%,新华财经圣保罗9月26日电 巴西中央银行25日发布的三季度货币政策报告（Monetary Policy Report）,2025-09-26 14:08:51,新华财经,http://finance.eastmoney.com/a/202509263524708755.html,report
macro,通宇通讯与澳大利亚客户签署Macro WiFi产品批量供应协议,上证报中国证券网讯（记者王子霖）据通宇通讯官方公众号9月25日消息，公司近日与澳大利亚客户正式签署Macro WiFi产品批量供应协议,2025-09-25 17:37:29,上海证券报·中国证券网,http://finance.eastmoney.com/a/202509253523689181.html,macro
macro,21特写｜中国00后AI创业 “第一天就瞄准出海”,美国智库 Macro Polo 在2023年发布的一份报告显示，全球顶尖AI研究者中47%来自中国，美国顶级AI人才中约75%,2025-09-25 12:35:23,21世纪经济报道,http://finance.eastmoney.com/a/202509253523940821.html,macro
macro,专访知名投资人拉斯·特维德：中国将在AI竞争中占据有利位置,他还是Atlas Global Macro对冲基金的创始人，该基金2025年迄今收益率已超20%。,2025-09-21 20:26:17,21世纪经济报道,http://finance.eastmoney.com/a/202509213519228870.html,macro
report,百年道氏理论对峙美股新高 周四盘后的一份财报成关键考验,尽管如此，Sevens Report的技术分析师兼编辑Tyler Richey依然主张将道氏理论与其他指标结合使用，以全面了解经济状况,2025-09-18 20:52:14,财联社,http://finance.eastmoney.com/a/202509183517488523.html,report
report,今夜 无眠！美联储即将降息,The Sevens Report的Tom Essaye表示：“若结果符合预期或偏鸽，将支持股市再创新高；对行情威胁最大的是,2025-09-18 00:09:40,中国基金报,http://finance.eastmoney.com/a/202509183516323687.html,report
macro,降息大消息！美联储重磅时刻来袭！贝莱德高管成为热门人选之一,复兴宏观研究公司（Renaissance Macro Research）首席经济学家Neil Dutta在报告中写道：“美联储下周也许可以降息,2025-09-14 10:14:44,券商中国,http://finance.eastmoney.com/a/202509143512983121.html,macro
macro,连续降息？德意志银行和摩根士丹利紧急调整美联储利率预测,复兴宏观研究公司（Renaissance Macro Research）首席经济学家杜塔（Neil Dutta）在报告中写道,2025-09-13 08:53:31,第一财经,http://finance.eastmoney.com/a/202509133512874077.html,macro
report,食品饮料ETF天弘（159736）连续7日“吸金”超2亿元，生物医药ETF（159859）今日净申购超2亿份,诺和诺德已上市产品销售持续扩容：2020年全球已有超过26亿人受到超重/肥胖影响，据《WorldObesity Atlas 2023 Report,2025-09-11 15:39:40,21世纪经济报道,http://finance.eastmoney.com/a/202509113511137063.html,report
macro,今夜！一个国家，“崩了”！,在美上市的阿根廷公司股票，包括Banco Macro、Grupo Financiero Galicia和Pampa Energia,2025-09-09 00:15:18,中国基金报,http://finance.eastmoney.com/a/202509093507921995.html,macro
report,诺和诺德研究Ozempic对阿尔茨海默病疗效？公司：应为口服司美格鲁肽 试验预计四季度完成,根据医药经济报引述World Alzheimer Report数据，2015年全球AD患者人数为4680万，预计2030年将增长至,2025-09-06 14:17:18,时代周报,http://finance.eastmoney.com/a/202509063506748382.html,report
macro,美国就业市场增长乏力 30年期美债收益率触及5%后回落,Renaissance Macro Research首席经济研究员Neil Dutta指出：“职位空缺的下降主要集中在医疗及社会援助,2025-09-04 09:46:35,新华财经,http://finance.eastmoney.com/a/202509043504632563.html,macro
macro,美国劳动力市场现放缓迹象 美联储降息预期升温,Renaissance Macro Research首席经济研究员Neil Dutta指出：“职位空缺的下降主要集中在医疗及社会援助,2025-09-04 09:01:30,新华财经,http://finance.eastmoney.com/a/202509043504220250.html,macro
report,美股收盘：美法官裁决引谷歌苹果暴涨 纳指收涨超1%,Boock Report首席投资官Peter Boockvar表示，“这一数据确实证实了各种统计中总体招聘速度放缓的现象—,2025-09-04 05:46:24,财联社,http://finance.eastmoney.com/a/202509043503876867.html,report
macro,两周两周又两周 特朗普 “交易的艺术” 还是 “拖延的艺术”？,总部位于莫斯科的宏观咨询公司（Macro-Advisory）首席执行官克里斯·威弗认为，特朗普多次威胁惩罚普京却“一再沉默,2025-09-03 16:07:10,上观新闻,http://finance.eastmoney.com/a/202509033503829820.html,macro
report,机构看金市：9月2日,FXStreet网站：美联储降息和避险需求推动金价冲破3500美元关口但短期或需谨慎BubbleBubble Report,2025-09-02 13:34:31,新华财经,http://finance.eastmoney.com/a/202509023502276873.html,report
report,创14年新高 白银异军突起,BubbleBubble Report创始人Jesse Colombo还指出，到今年年底，市场会看到ETF增持更多的黄金和白银,2025-09-01 22:51:57,北京商报,http://finance.eastmoney.com/a/202509013501374245.html,report
report,白银升破40美元！分析师预计三季度末将冲击每盎司46美元,BubbleBubble Report创始人Jesse Colombo还指出，到今年年底，市场会看到ETF增持更多的黄金和白银,2025-09-01 10:30:38,财联社,http://finance.eastmoney.com/a/202509013500850560.html,report
report,美国众多零售商警告关税影响：最糟糕的时期尚未到来,Sevens Report Research创始人汤姆·埃萨耶（Tom Essaye）表示：“现在的经济是k型（简单说就是有钱的更有钱,2025-09-01 09:19:32,财联社,http://finance.eastmoney.com/a/202509013500619258.html,report
macro,通宇通讯(002792.SZ)：中报彰显稳健经营实力，卫星通信等新业务拓展成效初显,另一核心产品Macro WiFi则聚焦户外复杂场景通信痛点，凭借高增益双波束天线阵列技术，实现2公里超远传输与200+用户并发接入,2025-08-30 11:13:29,界面新闻,http://finance.eastmoney.com/a/202508303500088490.html,macro
macro,2亿美元之差 千亿美元蒸发！谁在“绑架”英伟达,文艺复兴宏观研究公司（Renaissance Macro Research）分析师的估算显示，2025年以来，AI数据中心支出对美国,2025-08-30 10:38:02,每日经济新闻,http://finance.eastmoney.com/a/202508303500082195.html,macro
report,中信博上半年营收同比增长20% 在手订单约73亿元, solar PV tracker market share report,2025-08-27 21:24:53,上海证券报·中国证券网,http://finance.eastmoney.com/a/202508273496801746.html,report
macro,约200万UP主获得收入 B站财报来了！,今年的Bilibili World及Bilibili Macro Link吸引了创纪录的观众。,2025-08-22 00:18:36,中国基金报,http://finance.eastmoney.com/a/202508223491066232.html,macro
macro,深夜美股下挫，黄金跌破3330美元，中概股逆势飘红,Renaissance Macro经济研究主管Neil Dutta也提醒，对股票投资者来说，在杰克逊霍尔年会召开前获利了结可能是明智之举,2025-08-20 07:39:13,21世纪经济报道,http://finance.eastmoney.com/a/202508203488743821.html,macro
macro,通宇通讯：Macro WiFi在阿联酋、缅甸等多国都有小批量订单,人民财讯8月15日电，通宇通讯8月15日在互动平台回复称，Macro WiFi是公司针对户外复杂场景的网络通信痛点，特别研发的产品,2025-08-15 15:26:12,人民财讯,http://finance.eastmoney.com/a/202508153485378943.html,macro
macro,通宇通讯：参股公司四川光为首批800G OSFP 2×DR4光模块已成功实现小批量交付,每经AI快讯，有投资者在投资者互动平台提问：请问贵司在macro wifi的最新进展及订单情况如何？,2025-08-15 11:53:08,每日经济新闻,http://finance.eastmoney.com/a/202508153485225731.html,macro
macro,“美联储传声筒”：本周可能会有两位理事持反对意见,SGH Macro Advisors首席美国经济学家蒂姆·杜伊表示，“特朗普迟早会对每个机构产生影响，也许美联储抵抗这种影响的能力已经结束了,2025-07-30 10:14:16,新华财经,http://finance.eastmoney.com/a/202507303471338387.html,macro
report,华纳兄弟探索宣布业务分拆后两企业命名,Sports(美国)，探索频道，欧洲多个免费电视频道等内容品牌，以及Discovery+流媒体服务、Bleacher Report,2025-07-29 16:53:59,界面新闻,http://finance.eastmoney.com/a/202507293470333645.html,report
report,美股收盘：美日贸易协议推动标普再创新高 模因股炒作情绪有所降温,Blue Chip Daily Trend Report首席技术策略师Larry Tentarelli表示，关键是市场相信白宫将继续推动并将签署这些贸易协议,2025-07-24 05:15:26,财联社,http://finance.eastmoney.com/a/202507243465740191.html,report
report,广汽华为联合AI解决方案入选国际电联全球标杆案例,ITU正式发布《人工智能向善：创新扩大影响案例集》（AI for Good-Innovate for Impact Report,2025-07-22 16:29:24,广州日报新花城,http://finance.eastmoney.com/a/202507223464142634.html,report
macro,美国6月CPI数据出炉 通胀指标有所升温,Renaissance Macro Research美国经济研究主管Neil Dutta表示，他从这份报告中看到了经济疲软的迹象,2025-07-15 20:30:40,财联社,http://finance.eastmoney.com/a/202507153457795826.html,macro
report,失事客机双发一秒内被关闭，调查显示大概率人为因素引发印航空难,在其官方网站公布了一份关于6月12日发生的印度航空（Air India）787-8客机坠毁事故的初步调查报告（Preliminary Report,2025-07-12 19:31:06,华夏时报,http://finance.eastmoney.com/a/202507123455330476.html,report
report,3D打印新锐，冲刺科创板,Wohlers Report数据显示，2022年，我国3D打印设备市场占3D打印总市场的一半以上。,2025-07-01 09:03:51,上海证券报,http://finance.eastmoney.com/a/202507013444645977.html,report
report,科技股引领美股上半年收官创下历史新高，下半年反弹能否持续？,研究机构Sevens Report Research创始人兼总裁艾萨耶（Tom Essaye）表示，A/D线的新高表明，最近美股向创纪录高位的反弹是,2025-06-30 15:32:15,第一财经,http://finance.eastmoney.com/a/202506303443879971.html,report
report,布莱尔如何看欧洲防务建设和新技术革命？｜2025夏季达沃斯,但他认为，欧洲完全有能力迎头赶上，近期由意大利前总理德拉吉所撰写的报告（Draghi Report）为欧洲指明了正确的方向,2025-06-25 09:12:46,第一财经,http://finance.eastmoney.com/a/202506253439674288.html,report
report,Labubu爆火，3D打印概念股走强,当前，3D打印以工业级应用为主：根据Wohlers Report数据，2024年全球3D打印下游应用中，汽车（14%）、医疗,2025-06-18 18:43:56,21世纪经济报道,http://finance.eastmoney.com/a/202506183433985025.html,report
report,环球下周看点：特朗普再挥关税大棒 TACO交易会否继续奏效？,Sevens Report Research的创始人Tom Essaye指出，历史确实表明，特朗普不会将那些会造成不稳定或极端的关税威胁付诸实施,2025-06-01 01:39:30,财联社,http://finance.eastmoney.com/a/202506013419748820.html,report
report,美股收盘：特朗普贸易议程陷入混乱 三大股指小幅收涨,”Blue Chip Daily Trend Report的创始人Larry Tentarelli评论称，总体而言市场讨厌不确定性,2025-05-30 05:21:43,财联社,http://finance.eastmoney.com/a/202505303418337080.html,report
report,特朗普怒喷“TACO交易”：不是胆怯，是谈判！,研究机构Sevens Report Research创始人汤姆·埃塞耶（Tom Essaye）在周三的一份报告中写道，至今为止的交易回报显示,2025-05-29 15:45:52,第一财经,http://finance.eastmoney.com/a/202505293417904948.html,report
report,巴西初创企业版图重构 东北地区跃居全国第二,Startups Observatory）近日发布的《2024年巴西初创企业报告》（Sebrae Startups Report,2025-05-06 08:01:33,新华财经,http://finance.eastmoney.com/a/202505063396304143.html,report
